timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-05-01T00:00:00.000Z";"2024-05-01T23:59:59.999Z";"2024-05-01T18:56:00.000Z";"2024-05-01T08:25:00.000Z";"2781";13.1335028392;13.415224174;12.4508644798;13.344388306;445362230.59;7834393616.16;"2024-05-01T23:59:59.999Z"
"2024-04-30T00:00:00.000Z";"2024-04-30T23:59:59.999Z";"2024-04-30T00:57:00.000Z";"2024-04-30T19:19:00.000Z";"2781";14.0738218399;14.1891808753;12.8311166404;13.1335210103;352023290.56;7710679128.87;"2024-04-30T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-04-29T23:59:59.999Z";"2024-04-29T23:27:00.000Z";"2024-04-29T14:07:00.000Z";"2781";13.8080380768;14.1615936179;13.7517700158;14.0737848955;277693637.08;8262740386.34;"2024-04-29T23:59:59.999Z"
"2024-04-28T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-28T03:16:00.000Z";"2024-04-28T23:42:00.000Z";"2781";14.2521300467;14.4225573005;13.7590873587;13.8080690046;216493198.83;8106698746.91;"2024-04-28T23:59:59.999Z"
"2024-04-27T00:00:00.000Z";"2024-04-27T23:59:59.999Z";"2024-04-27T00:25:00.000Z";"2024-04-27T17:03:00.000Z";"2781";14.4809722133;14.5109323466;13.892359653;14.2521300467;307273967.54;8367425129.29;"2024-04-27T23:59:59.999Z"
"2024-04-26T00:00:00.000Z";"2024-04-26T23:59:59.999Z";"2024-04-26T08:23:00.000Z";"2024-04-26T01:23:00.000Z";"2781";14.599360299;14.907396672;14.3835881241;14.4809722133;284590210.4;8501778358.57;"2024-04-26T23:59:59.999Z"
"2024-04-25T00:00:00.000Z";"2024-04-25T23:59:59.999Z";"2024-04-25T05:49:00.000Z";"2024-04-25T13:22:00.000Z";"2781";14.53818353;14.881219808;14.3794623076;14.599360299;338321601.96;8571284000.19;"2024-04-25T23:59:59.999Z"
"2024-04-24T00:00:00.000Z";"2024-04-24T23:59:59.999Z";"2024-04-24T12:10:00.000Z";"2024-04-24T23:07:00.000Z";"2781";15.1966276361;15.6213858168;14.3767862821;14.5378478015;389775169.79;8535367120.9;"2024-04-24T23:59:59.999Z"
"2024-04-23T00:00:00.000Z";"2024-04-23T23:59:59.999Z";"2024-04-23T05:55:00.000Z";"2024-04-23T18:43:00.000Z";"2781";15.4650972804;15.5685093232;15.1335893743;15.1966276361;286424071.9;8921939636.16;"2024-04-23T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-22T23:59:59.999Z";"2024-04-22T04:35:00.000Z";"2024-04-22T00:42:00.000Z";"2781";15.0803779178;16.0149227353;15.0461095663;15.4650972804;402180030.4;9079558156.39;"2024-04-22T23:59:59.999Z"
