timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-05-01T00:00:00.000Z";"2024-05-01T23:59:59.999Z";"2024-05-01T18:55:00.000Z";"2024-05-01T08:31:00.000Z";"2781";0.6446055686;0.6878428845;0.6136895271;0.6731683897;206629179.52;1887318347.5;"2024-05-01T23:59:59.999Z"
"2024-04-30T00:00:00.000Z";"2024-04-30T23:59:59.999Z";"2024-04-30T00:58:00.000Z";"2024-04-30T20:00:00.000Z";"2781";0.7165271997;0.7250397507;0.6359739048;0.6445783922;173283848.3;1807162434.71;"2024-04-30T23:59:59.999Z"
"2024-04-29T00:00:00.000Z";"2024-04-29T23:59:59.999Z";"2024-04-29T02:00:00.000Z";"2024-04-29T06:54:00.000Z";"2781";0.7086185521;0.7247750989;0.6993410125;0.716525488;148938431.78;2008880617.7;"2024-04-29T23:59:59.999Z"
"2024-04-28T00:00:00.000Z";"2024-04-28T23:59:59.999Z";"2024-04-28T02:55:00.000Z";"2024-04-28T23:20:00.000Z";"2781";0.7158349975;0.7315608104;0.7060767783;0.7086185521;90936782.52;1986707657.82;"2024-04-28T23:59:59.999Z"
"2024-04-27T00:00:00.000Z";"2024-04-27T23:59:59.999Z";"2024-04-27T20:07:00.000Z";"2024-04-27T11:08:00.000Z";"2781";0.7195842761;0.7324571003;0.6752621439;0.7158349975;145469468.15;2006939935.48;"2024-04-27T23:59:59.999Z"
"2024-04-26T00:00:00.000Z";"2024-04-26T23:59:59.999Z";"2024-04-26T01:53:00.000Z";"2024-04-26T22:47:00.000Z";"2781";0.7562118351;0.776209437;0.7186728067;0.7195842761;164063887.6;2017451543.6;"2024-04-26T23:59:59.999Z"
"2024-04-25T00:00:00.000Z";"2024-04-25T23:59:59.999Z";"2024-04-25T21:19:00.000Z";"2024-04-25T04:17:00.000Z";"2781";0.7265011039;0.7879067318;0.7117467119;0.7562118351;234802556.03;2120141843.84;"2024-04-25T23:59:59.999Z"
"2024-04-24T00:00:00.000Z";"2024-04-24T23:59:59.999Z";"2024-04-24T05:10:00.000Z";"2024-04-24T23:07:00.000Z";"2781";0.7289614393;0.7675969807;0.7108177139;0.7264786291;191743945.69;2036780791.87;"2024-04-24T23:59:59.999Z"
"2024-04-23T00:00:00.000Z";"2024-04-23T23:59:59.999Z";"2024-04-23T02:49:00.000Z";"2024-04-23T23:13:00.000Z";"2781";0.7586584073;0.7721742768;0.7244031316;0.7289617967;151888144.52;2043742687.03;"2024-04-23T23:59:59.999Z"
"2024-04-22T00:00:00.000Z";"2024-04-22T23:59:59.999Z";"2024-04-22T06:16:00.000Z";"2024-04-22T02:10:00.000Z";"2781";0.746688536;0.7918874367;0.7412494147;0.7586584073;141357500.41;2127001138.94;"2024-04-22T23:59:59.999Z"
"2024-04-21T00:00:00.000Z";"2024-04-21T23:59:59.999Z";"2024-04-21T03:15:00.000Z";"2024-04-21T17:28:00.000Z";"2781";0.7626894226;0.7897505432;0.7388424576;0.7466951468;131418830.85;2093441990.92;"2024-04-21T23:59:59.999Z"
"2024-04-20T00:00:00.000Z";"2024-04-20T23:59:59.999Z";"2024-04-20T23:38:00.000Z";"2024-04-20T01:07:00.000Z";"2781";0.6921647948;0.7643185942;0.6778334393;0.7626894226;130728618.63;2138302633.96;"2024-04-20T23:59:59.999Z"
"2024-04-19T00:00:00.000Z";"2024-04-19T23:59:59.999Z";"2024-04-19T10:08:00.000Z";"2024-04-19T02:49:00.000Z";"2781";0.6863302602;0.7182838516;0.6181475497;0.6921647948;212294356.33;1940577330.5;"2024-04-19T23:59:59.999Z"
"2024-04-18T00:00:00.000Z";"2024-04-18T23:59:59.999Z";"2024-04-18T14:29:00.000Z";"2024-04-18T06:43:00.000Z";"2781";0.6742639366;0.7014308418;0.6429574662;0.6863302602;160643914.8;1924219426.05;"2024-04-18T23:59:59.999Z"
"2024-04-17T00:00:00.000Z";"2024-04-17T23:59:59.999Z";"2024-04-17T18:27:00.000Z";"2024-04-17T17:11:00.000Z";"2781";0.6943233695;0.7115289676;0.6550342605;0.6742585788;216576764.84;1890389861.02;"2024-04-17T23:59:59.999Z"
"2024-04-16T00:00:00.000Z";"2024-04-16T23:59:59.999Z";"2024-04-16T23:43:00.000Z";"2024-04-16T04:48:00.000Z";"2781";0.6463993867;0.6966071795;0.6285985552;0.6943188619;232647345;1946629185.72;"2024-04-16T23:59:59.999Z"
"2024-04-15T00:00:00.000Z";"2024-04-15T23:59:59.999Z";"2024-04-15T06:43:00.000Z";"2024-04-15T19:05:00.000Z";"2781";0.7118875175;0.746177745;0.6255018099;0.6463989872;315764195.26;1812267838.16;"2024-04-15T23:59:59.999Z"
"2024-04-14T00:00:00.000Z";"2024-04-14T23:59:59.999Z";"2024-04-14T23:23:00.000Z";"2024-04-14T03:16:00.000Z";"2781";0.6679601196;0.7218053938;0.6329068869;0.7118875175;329440722.48;1995872643.11;"2024-04-14T23:59:59.999Z"
"2024-04-13T00:00:00.000Z";"2024-04-13T23:59:59.999Z";"2024-04-13T12:58:00.000Z";"2024-04-13T21:31:00.000Z";"2781";0.7441971549;0.7565441664;0.56726982;0.6679601196;573824053.52;1872716260.03;"2024-04-13T23:59:59.999Z"
"2024-04-12T00:00:00.000Z";"2024-04-12T23:59:59.999Z";"2024-04-12T03:36:00.000Z";"2024-04-12T18:39:00.000Z";"2781";0.9174552767;0.94401179;0.6945077739;0.7441990425;367920341.37;2086457067.97;"2024-04-12T23:59:59.999Z"
"2024-04-11T00:00:00.000Z";"2024-04-11T23:59:59.999Z";"2024-04-11T02:07:00.000Z";"2024-04-11T16:50:00.000Z";"2781";0.9894200506;1.0049390872;0.894515696;0.9174552767;217335203.52;2572209573.71;"2024-04-11T23:59:59.999Z"
"2024-04-10T00:00:00.000Z";"2024-04-10T23:59:59.999Z";"2024-04-10T05:40:00.000Z";"2024-04-10T02:55:00.000Z";"2781";1.0184486577;1.0446940612;0.9591209506;0.9894200506;462941845;2773972520.76;"2024-04-10T23:59:59.999Z"
"2024-04-09T00:00:00.000Z";"2024-04-09T23:59:59.999Z";"2024-04-09T20:21:00.000Z";"2024-04-09T01:13:00.000Z";"2781";0.9340699563;1.0374044615;0.9172225585;1.0184486577;525654194.58;2855358134.98;"2024-04-09T23:59:59.999Z"
"2024-04-08T00:00:00.000Z";"2024-04-08T23:59:59.999Z";"2024-04-08T14:01:00.000Z";"2024-04-08T03:14:00.000Z";"2781";0.8702751847;0.9428848987;0.8489572815;0.9340699563;214392665.43;2618791068.33;"2024-04-08T23:59:59.999Z"
"2024-04-07T00:00:00.000Z";"2024-04-07T23:59:59.999Z";"2024-04-07T12:02:00.000Z";"2024-04-07T04:35:00.000Z";"2781";0.8488614979;0.9150786635;0.8390489194;0.8702751847;237742268.75;2439933824.23;"2024-04-07T23:59:59.999Z"
"2024-04-06T00:00:00.000Z";"2024-04-06T23:59:59.999Z";"2024-04-06T23:16:00.000Z";"2024-04-06T00:07:00.000Z";"2781";0.7989644374;0.8553293393;0.7953018252;0.8488614979;112834755.99;2379897666.11;"2024-04-06T23:59:59.999Z"
"2024-04-05T00:00:00.000Z";"2024-04-05T23:59:59.999Z";"2024-04-05T00:01:00.000Z";"2024-04-05T12:08:00.000Z";"2781";0.8561284302;0.8562836664;0.7736254326;0.7989644374;175776388.68;2240004529.03;"2024-04-05T23:59:59.999Z"
"2024-04-04T00:00:00.000Z";"2024-04-04T23:59:59.999Z";"2024-04-04T18:10:00.000Z";"2024-04-04T04:19:00.000Z";"2781";0.8196319393;0.8908415263;0.8101794179;0.8561284302;143557933.72;2400271490.59;"2024-04-04T23:59:59.999Z"
"2024-04-03T00:00:00.000Z";"2024-04-03T23:59:59.999Z";"2024-04-03T09:55:00.000Z";"2024-04-03T21:10:00.000Z";"2781";0.8638948482;0.8955218445;0.8132379632;0.8196319393;174798615.93;2297948657.38;"2024-04-03T23:59:59.999Z"
"2024-04-02T00:00:00.000Z";"2024-04-02T23:59:59.999Z";"2024-04-02T00:00:00.000Z";"2024-04-02T11:31:00.000Z";"2781";0.9504171355;0.950421125;0.8636578233;0.8638948482;245532184.93;2422045690.56;"2024-04-02T23:59:59.999Z"
"2024-04-01T00:00:00.000Z";"2024-04-01T23:59:59.999Z";"2024-04-01T00:01:00.000Z";"2024-04-01T18:11:00.000Z";"2781";1.0041959482;1.0044287197;0.9034381419;0.9504132241;225896479.5;2664622589.48;"2024-04-01T23:59:59.999Z"
"2024-03-31T00:00:00.000Z";"2024-03-31T23:59:59.999Z";"2024-03-31T13:13:00.000Z";"2024-03-31T00:35:00.000Z";"2781";0.9398692678;1.0209001993;0.9357301482;1.0041959482;215497242.48;2815398742.1;"2024-03-31T23:59:59.999Z"
"2024-03-30T00:00:00.000Z";"2024-03-30T23:59:59.999Z";"2024-03-30T01:02:00.000Z";"2024-03-30T13:34:00.000Z";"2781";0.9811244508;0.995009135;0.9344571349;0.9398692678;155763801.19;2635050220.07;"2024-03-30T23:59:59.999Z"
"2024-03-29T00:00:00.000Z";"2024-03-29T23:59:59.999Z";"2024-03-29T00:00:00.000Z";"2024-03-29T21:24:00.000Z";"2781";1.0217597973;1.0217597973;0.9521770114;0.9811244508;188962296.72;2750714688.3;"2024-03-29T23:59:59.999Z"
"2024-03-28T00:00:00.000Z";"2024-03-28T23:59:59.999Z";"2024-03-28T12:45:00.000Z";"2024-03-28T01:34:00.000Z";"2781";1.0009589085;1.034537083;0.9919282894;1.0218377913;181605805.9;2864641361.13;"2024-03-28T23:59:59.999Z"
"2024-03-27T00:00:00.000Z";"2024-03-27T23:59:59.999Z";"2024-03-27T13:32:00.000Z";"2024-03-27T15:58:00.000Z";"2781";1.0655115596;1.0956381049;0.9916210102;1.0009589085;309114132.16;2806323264.85;"2024-03-27T23:59:59.999Z"
"2024-03-26T00:00:00.000Z";"2024-03-26T23:59:59.999Z";"2024-03-26T06:56:00.000Z";"2024-03-26T16:58:00.000Z";"2781";1.1283016023;1.1549635952;1.058270142;1.0655115596;410313335.52;2987305326.27;"2024-03-26T23:59:59.999Z"
"2024-03-25T00:00:00.000Z";"2024-03-25T23:59:59.999Z";"2024-03-25T17:04:00.000Z";"2024-03-25T00:43:00.000Z";"2781";1.0669624655;1.2214585434;1.0545195677;1.1283016023;540667723.54;3163345677.11;"2024-03-25T23:59:59.999Z"
"2024-03-24T00:00:00.000Z";"2024-03-24T23:59:59.999Z";"2024-03-24T13:41:00.000Z";"2024-03-24T11:11:00.000Z";"2781";1.0384859908;1.0902990383;1.0322407261;1.0669650349;268653942.7;2991380340.08;"2024-03-24T23:59:59.999Z"
"2024-03-23T00:00:00.000Z";"2024-03-23T23:59:59.999Z";"2024-03-23T00:01:00.000Z";"2024-03-23T23:59:00.000Z";"2781";1.1378005158;1.1444499551;1.0384748264;1.0384859908;306625759.89;2911535499.91;"2024-03-23T23:59:59.999Z"
"2024-03-22T00:00:00.000Z";"2024-03-22T23:59:59.999Z";"2024-03-22T11:34:00.000Z";"2024-03-22T01:08:00.000Z";"2781";1.1110605492;1.2206096171;1.0614709632;1.1378005158;782249461.18;3189977161.95;"2024-03-22T23:59:59.999Z"
"2024-03-21T00:00:00.000Z";"2024-03-21T23:59:59.999Z";"2024-03-21T23:37:00.000Z";"2024-03-21T15:38:00.000Z";"2781";1.1190834048;1.1465994682;1.0303705476;1.1110746194;573352756.62;3115047507.92;"2024-03-21T23:59:59.999Z"
